Vintage,State,Weather_Year,WACC_Pct,Status,Solve_Time_Sec,Optimality_Gap_Pct,N_Variables,N_Constraints,Solar_GW,Wind_GW,BESS_Power_GW,BESS_Energy_GWh,Landed_LCOE_INR_kWh,Achieved_RPO_Pct,Grid_Share_Pct,Curtailment_GWh,Total_Cost_Billion_INR
2029-30,RJ,2021,10.0,Optimal,9.570665121078491,0.0,70085,70084,2.6872220128156803,0.8559672627443187,2.0,4.0,9.551777558051159,83.54791304713575,7.9896557760013005,0.0,62.572930640588496
2029-30,RJ,2022,10.0,Optimal,12.651965141296387,0.0,70085,70084,2.592093665649521,0.875767697396807,2.0,4.0,9.446078400521847,83.82364643212964,7.9372363005660125,0.0,61.880503915546576
2029-30,RJ,2023,10.0,Optimal,10.953139781951904,0.0,70085,70084,2.5414527117594794,0.909381760118577,2.0,4.0,9.668993454925708,83.25807978364008,8.183435587337286,0.0,63.34080260374192
2029-30,RJ,2021,10.0,Optimal,29.065128564834595,0.0,70085,70084,3.0335036185610904,0.2895910293205962,2.0,8.0,4.807705098003097,96.28311300637613,7.750121407291459,0.0,31.49489148061045
2029-30,RJ,2022,10.0,Optimal,21.522894859313965,0.0,70085,70084,3.3117294353065105,0.3272136960814884,2.0,8.0,4.855073667407763,97.0574492673168,7.187515364043002,0.0,31.80519918929486
2029-30,RJ,2023,10.0,Optimal,19.667056798934937,0.0,70085,70084,2.995879785979243,0.3339214046083499,2.0,8.0,4.758797886528684,96.67971810691894,7.4778434615662555,0.0,31.174504250818487
2029-30,RJ,2021,10.0,Optimal,42.181440591812134,0.0,70085,70084,3.387785638718926,0.2506702494122968,1.603845400182232,9.623072401093392,4.46890691514489,100.27078573288696,5.299961740915294,0.0,29.275451688560963
2029-30,RJ,2022,10.0,Optimal,27.57277250289917,0.0,70085,70084,3.4859829986399937,0.26976547104405263,1.6738839808773491,10.043303885264095,4.597794940965396,101.68085926073056,3.9334399527025923,0.0,30.11978683466903
2029-30,RJ,2023,10.0,Optimal,54.35535430908203,0.0,70085,70084,3.3655453793834305,0.25233184994640656,1.6300994125186703,9.780596475112024,4.424385338620559,100.65074654743285,5.126794480273943,0.0,28.983794402476192
2029-30,RJ,2021,10.0,Optimal,46.03278827667236,0.0,70085,70084,3.6072539819567515,0.28958501130559255,1.329801408805408,10.638411270443264,4.679917664925476,99.8992871648134,5.554232772611929,0.0,30.657766229513598
2029-30,RJ,2022,10.0,Optimal,31.95919108390808,0.0,70085,70084,3.7942844334876344,0.28742021556328345,1.3943306242302356,11.154644993841885,4.793761635186132,101.93702961256395,3.7510740598839796,0.0,31.40354897117354
2029-30,RJ,2023,10.0,Optimal,29.41946506500244,0.0,70085,70084,3.419937120798312,0.33501918251918567,1.305620399120163,10.444963192961303,4.642685581539749,98.97878132494384,6.354508741178755,0.0,30.41386182982037
2029-30,GJ,2021,10.0,Optimal,12.651260614395142,0.0,70085,70084,2.87551094890511,0.719118880426581,2.0,4.0,11.25091070385962,79.0186475022158,9.282130162127835,0.0,73.70381594812807
2029-30,GJ,2022,10.0,Optimal,12.664753675460815,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.616242762445175,80.40422944147454,9.01254168939464,0.0,69.54615703735735
2029-30,GJ,2023,10.0,Optimal,17.060027360916138,0.0,70085,70084,2.7916247654784243,0.7181399905793688,2.0,4.0,11.521399553674582,78.04323260031273,9.739987563573834,0.0,75.4757667641579
2029-30,GJ,2021,10.0,Optimal,17.377652168273926,0.0,70085,70084,3.731814459772539,0.24033673754497625,2.0,8.0,5.377417747935543,95.26563677395008,8.511293447196552,0.0,35.22703347330591
2029-30,GJ,2022,10.0,Optimal,13.859530210494995,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.251684317143137,95.57746963677639,8.052475018891208,0.0,34.40336382685931
2029-30,GJ,2023,10.0,Optimal,26.899107217788696,0.0,70085,70084,3.4164324054425164,0.289457849736445,2.0,8.0,5.263560868262342,95.27435052082237,8.468182235556922,0.0,34.481166163117145
2029-30,GJ,2021,10.0,Optimal,30.709233283996582,0.0,70085,70084,4.016330488885232,0.09416967884928537,1.785558040224497,10.713348241346983,4.892329047842382,103.01045643433146,3.047715984928153,0.0,32.04925620609162
2029-30,GJ,2022,10.0,Optimal,25.188292503356934,0.0,70085,70084,3.737719674239177,0.13208402953532875,1.7497407594660188,10.498444556796112,4.855998694684914,101.98068243728417,3.7243663979481365,0.0,31.811258968985296
2029-30,GJ,2023,10.0,Optimal,25.956380128860474,0.0,70085,70084,3.625603367157882,0.11287685612187791,1.75405805601147,10.524348336068819,4.7253413074276605,101.36454496641205,4.549382818950063,0.0,30.955332877654012
2029-30,GJ,2021,10.0,Optimal,35.30854892730713,0.0,70085,70084,4.114959614729854,0.13062630573566225,1.43837233126446,11.50697865011568,5.129683160828657,101.22874062008424,4.435348612174199,0.0,33.60414401193567
2029-30,GJ,2022,10.0,Optimal,25.63278031349182,0.0,70085,70084,4.023787228023094,0.17194647105677954,1.38534775642634,11.08278205141072,5.045939499334478,101.50308666094337,4.062550347771893,0.0,33.05554598498022
2029-30,GJ,2023,10.0,Optimal,23.65526247024536,0.0,70085,70084,3.944489311650943,0.14789060878044036,1.4484258577484057,11.587406861987246,4.95734432266867,101.2951706936991,4.610222486092314,0.0,32.47516607025665
2029-30,TN,2021,10.0,Optimal,9.69649624824524,0.0,70085,70084,3.218298935693214,0.640797612508423,2.0,4.0,13.046236436456851,75.53297996003913,11.035674710979578,0.0,74.91777372930196
2029-30,TN,2022,10.0,Optimal,9.682048797607422,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.475921855968041,77.35193841940867,10.150509144687131,0.0,71.64275269900807
2029-30,TN,2023,10.0,Optimal,11.668070793151855,0.0,70085,70084,3.0660485175202163,0.619064794387134,2.0,4.0,12.530840449003897,76.64790865571467,10.579853993094972,0.0,71.95812171340785
2029-30,TN,2021,10.0,Optimal,13.627907991409302,0.0,70085,70084,3.6706748466257664,0.20750329435954176,2.0,8.0,5.904716272137486,95.66446626380844,8.725939877095882,0.0,33.907725018347406
2029-30,TN,2022,10.0,Optimal,15.193192720413208,0.0,70085,70084,3.8819493177387914,0.1443434016141777,2.0,8.0,6.024874587500186,95.87862898339424,8.34737665792729,0.0,34.59773194301737
2029-30,TN,2023,10.0,Optimal,14.762352228164673,0.0,70085,70084,3.4297902097902098,0.19785463045845783,2.0,8.0,5.806527191885488,95.71666468751623,8.448985042779075,0.0,33.34387602382426
2029-30,TN,2021,10.0,Optimal,15.037580251693726,0.0,70085,70084,3.5853322863633634,0.13412617861492948,1.8332169228198236,10.999301536918942,5.4736717066686555,102.46664980202863,3.758443188736356,0.0,31.43245949787909
2029-30,TN,2022,10.0,Optimal,18.93567967414856,0.0,70085,70084,3.7712460450348035,0.10067442060046314,1.7405848667379733,10.44350920042784,5.666228962855421,101.76887568970281,3.9121137760512688,0.0,32.53821601388265
